353.0000,-8.4225,-3.1679,9.5004
3525.0000,6.1281,-7.9299,-4.6076
3405.0000,0.5816,-8.1297,-2.9704
1431.0000,7.5082,-4.7899,-7.3808
1916.0000,-7.5365,-2.2074,-10.9488
11.0000,-4.2764,-1.7121,6.4606
3922.0000,-0.4420,5.3809,-2.9057
4355.0000,-0.2806,-2.5450,3.2073
2782.0000,-2.1904,5.8029,-0.5000
4923.0000,9.3946,-3.9293,-7.6399
2310.0000,-8.9865,-3.1796,6.4243
3850.0000,-6.0904,-0.7631,-10.1642
1696.0000,1.3437,-7.9064,-4.1290
360.0000,2.6125,-5.8152,-6.7012
1565.0000,6.0708,-5.8390,-9.3129
2987.0000,-6.2558,-1.8739,-7.7585
2408.0000,-5.6476,1.3859,-8.6795
395.0000,-4.1389,5.1805,-3.2809
4335.0000,0.4618,-3.5304,-8.8266
3105.0000,0.6040,-2.9789,-10.2421
2938.0000,-9.9478,-3.0216,8.0085
2884.0000,2.9868,-9.0167,-4.1853
2722.0000,-4.8422,-1.3350,7.5076
3650.0000,-3.3682,-9.4507,1.2616
1730.0000,-7.2529,3.7158,-3.6222
2608.0000,3.9056,-3.9771,-0.5776
3966.0000,-8.3786,-4.7690,7.6144
4896.0000,6.8229,-8.9641,-3.0715
1782.0000,-5.6429,4.1705,-2.8417
3366.0000,0.1352,-9.4350,-3.5084
3965.0000,7.6952,-3.7628,-8.6974
2512.0000,9.7781,-4.5288,-6.4948
3596.0000,10.0853,-6.4933,-4.1189
4367.0000,8.2618,-5.7644,-5.4527
3141.0000,-3.5440,-9.3210,1.4232
3215.0000,10.6330,-4.2783,-8.0391
2201.0000,10.4236,-7.0024,-4.0616
2359.0000,-4.3481,-10.7572,1.0453
2226.0000,-0.3769,-2.7018,-10.2687
3905.0000,9.6127,-4.8047,-5.1810
1214.0000,2.8111,-7.8275,-5.0482
4904.0000,5.1042,-1.7007,-1.5113
2101.0000,-3.8492,-1.3353,6.6402
2327.0000,3.9135,-7.3673,-5.2960
4710.0000,4.6134,-1.7390,0.3491
894.0000,2.4854,-8.0240,-5.3640
971.0000,-5.0887,-11.4527,0.5237
2395.0000,9.7187,-6.8790,-5.7225
3144.0000,8.0603,-5.3786,-7.0905
1150.0000,0.3553,-4.5058,-11.0643
3858.0000,-4.2369,-9.7213,1.2180
2234.0000,0.1725,-8.3692,-0.0062
1397.0000,5.8303,-8.2556,-2.1736
3107.0000,-6.3764,5.6586,-3.8006
4543.0000,-2.2486,-11.0516,0.6395
2750.0000,-0.5103,-7.4369,-3.4120
3572.0000,-3.9895,-10.2951,0.7950
1839.0000,2.9414,-7.5969,-3.2673
3618.0000,4.2686,-2.8081,-1.6885
32.0000,-0.3392,-9.2901,-3.2664
2764.0000,-4.4176,-1.7069,4.9501
3605.0000,-5.6902,5.4535,-2.4454
4734.0000,-0.2297,-9.1821,-1.7484
1996.0000,6.1152,-2.3987,-6.7307
1978.0000,8.2610,-8.4636,-2.5459
3945.0000,0.5463,-4.3230,-8.2041
2805.0000,-7.1177,6.1813,-4.2895
299.0000,7.2589,-9.3857,-2.7060
3452.0000,2.9720,-8.8983,-6.8236
3244.0000,5.2982,-2.5727,-1.1984
3779.0000,5.5522,-1.9202,-0.6436
2442.0000,9.1151,-7.0977,-7.6480
4019.0000,-4.6735,-2.0103,-8.5801
3663.0000,10.1845,-5.3244,-8.8384
1811.0000,8.4278,-7.3221,-4.8467
2735.0000,0.5674,-2.8943,-9.8699
1636.0000,7.3314,-3.6811,-9.0791
821.0000,9.3488,-5.8106,-6.7017
1658.0000,-6.6693,-1.2154,-8.9609
873.0000,-7.9228,-0.8807,-8.9548
1117.0000,5.8401,-1.0653,-2.6458
20.0000,-5.0217,-0.0228,-7.7979
661.0000,-3.6553,-9.5117,1.3227
1505.0000,-8.8911,-4.4942,9.1237
884.0000,4.9758,-1.5791,-2.7130
4300.0000,2.1768,-8.2381,-5.8264
1563.0000,-4.2046,-1.2004,6.0704
4203.0000,-4.6890,-1.6323,7.7700
4215.0000,-0.1487,-8.6211,-2.5375
3361.0000,3.0468,-1.8399,-1.7722
3274.0000,8.8474,-5.2592,-7.2577
1726.0000,9.8960,-6.4745,-4.9022
4553.0000,-3.9738,-0.5697,7.5178
1987.0000,5.7907,-3.1159,-1.2497
2579.0000,-0.4437,-1.8294,-8.5044
755.0000,-0.1180,-7.5117,-1.2860
1386.0000,4.9840,-2.1965,-2.6719
3606.0000,1.5554,-4.7620,-8.1477
1118.0000,-5.6665,0.2329,6.0048
3703.0000,0.6344,-7.0268,-5.5202
2487.0000,3.8260,-3.7011,-1.8915
934.0000,6.9474,-4.6003,-8.5622
2425.0000,4.9721,-2.1200,-2.2148
3396.0000,-0.2409,-3.5362,2.0508
602.0000,-3.8934,-9.0185,1.8930
4157.0000,-8.1790,-4.4370,8.5807
660.0000,5.6884,-8.2700,-1.8947
4554.0000,10.3698,-6.3482,-6.8681
1588.0000,5.8207,-2.6530,-3.1642
2926.0000,6.7515,-9.6580,-3.9399
1823.0000,-0.0839,-3.0835,4.0822
2316.0000,0.8789,-1.7030,3.3967
1995.0000,-6.5291,5.7826,-2.1946
1305.0000,-4.5730,5.7172,-1.9521
3784.0000,-5.0220,-1.1069,6.9281
4746.0000,-1.0773,-4.0397,0.9801
535.0000,8.3568,-3.9234,-7.9339
3194.0000,-0.2343,-2.7340,-8.5789
2059.0000,6.6907,-9.2332,-3.2570
281.0000,-5.3293,-1.5692,5.9446
2962.0000,3.3524,-1.8029,-2.3211
2248.0000,-0.9017,6.1687,-3.0256
2862.0000,9.2877,-5.6303,-5.3686
576.0000,10.5840,-7.7586,-8.3629
2651.0000,9.3597,-5.4645,-4.8409
4284.0000,-6.2967,5.9051,-2.0349
1496.0000,-2.3984,7.0156,-2.1475
3325.0000,1.0005,-7.6963,-1.4338
498.0000,1.9159,-7.6781,-2.9512
318.0000,11.3444,-3.4296,-6.6016
124.0000,1.4355,-8.9395,-3.5806
2433.0000,-2.4015,-8.6692,1.0931
1061.0000,-7.2947,-3.7251,6.7775
4628.0000,-0.4927,-4.0697,3.7299
3739.0000,7.0337,-8.8839,-3.0170
4530.0000,8.8642,-5.1977,-6.7219
4270.0000,-6.6596,7.0734,-2.3643
607.0000,9.8676,-5.9135,-4.8499
17.0000,7.0052,-8.0030,-1.5065
668.0000,-3.8715,4.5230,-3.9285
2705.0000,-8.4410,-3.6419,5.3492
2136.0000,7.7246,-8.0918,-2.0659
659.0000,-2.0864,7.2464,-0.9190
1915.0000,7.6876,-5.3772,-8.9828
3139.0000,1.2868,-3.4537,-9.9359
4892.0000,9.0147,-5.2832,-5.0421
1482.0000,4.2138,-6.7448,-4.4602
1638.0000,-5.1283,6.4911,-3.8974
4720.0000,6.8463,-4.3460,-6.9740
1739.0000,-2.8169,-2.3909,5.3923
4458.0000,4.4958,-1.8759,-0.7064
1847.0000,6.1172,-6.5572,-2.3017
1353.0000,6.0282,-8.8858,-3.6835
4250.0000,-6.7989,-1.3152,-7.5197
4629.0000,1.1015,-3.4987,2.4516
1833.0000,7.2041,-5.2642,-8.7416
1405.0000,6.1839,-7.5415,-5.1719
2038.0000,7.0670,-7.5655,-2.3125
4920.0000,7.6283,-4.7813,-10.2374
1525.0000,-1.5241,5.5133,-1.4655
1174.0000,-0.3954,-8.4634,-2.8563
3123.0000,6.2304,-9.0597,-3.6892
2631.0000,-5.6463,3.7379,-0.5469
109.0000,1.4039,-4.3007,-8.9833
3381.0000,7.5630,-6.7056,-6.2488
878.0000,4.1076,-1.5080,-3.5097
741.0000,5.0736,-8.5323,-5.0134
4987.0000,9.4655,-7.3059,-4.9746
4285.0000,-2.6982,-9.9221,2.8127
1787.0000,-5.2296,3.4501,-4.0575
3828.0000,-0.5518,-4.5773,1.3724
2611.0000,-3.6341,7.1977,-2.8455
2682.0000,-0.8648,-9.0990,-2.4299
932.0000,8.5682,-7.0423,-3.8285
3929.0000,2.9742,-7.0857,-5.4421
4264.0000,-1.0529,-4.3603,1.9696
2513.0000,-4.4007,-1.9342,7.6793
1442.0000,-2.2784,4.7294,-0.2367
4704.0000,-8.4929,-2.8253,8.5633
4029.0000,8.2897,-5.9190,-4.1233
4062.0000,-0.5556,-3.8269,-9.3676
999.0000,-3.4677,-9.8174,2.3165
3712.0000,7.2688,-9.8346,-2.9534
4996.0000,8.0973,-5.6015,-5.9567
207.0000,5.5569,-1.4572,-2.0604
4217.0000,2.4894,-7.2087,-4.4545
1460.0000,-1.5783,8.5948,-0.6283
161.0000,-5.3237,-2.1873,6.3333
78.0000,-0.8921,-2.7707,3.0398
4787.0000,9.1335,-5.3329,-6.8908
4221.0000,4.6705,-8.1465,-6.3900
3754.0000,-5.0504,-3.6069,7.7044
2269.0000,2.3214,-3.2036,-10.5576
1267.0000,6.5088,-4.9729,-6.9640
3315.0000,9.5116,-5.5357,-6.6533
783.0000,9.7108,-7.7693,-3.7754
2283.0000,-1.2982,4.6117,-0.2114
2342.0000,8.7695,-6.3078,-7.0892
4346.0000,9.7499,-5.5241,-4.7003
1240.0000,-0.1430,-7.7329,-3.3224
3288.0000,-5.2007,5.4449,-1.9763
1171.0000,5.6855,-2.4755,-1.7791
1097.0000,-1.9727,-5.1219,1.7487
1424.0000,8.6773,-8.1824,-0.9594
3888.0000,-7.4894,-0.4367,-7.6086
4749.0000,2.3700,-8.0945,-0.0104
526.0000,0.8656,-7.2020,-2.6407
2630.0000,1.5290,-7.4837,-5.7545
2186.0000,-5.2532,-1.6836,-9.9690
3755.0000,-4.3831,-0.8153,6.8682
4119.0000,4.1821,-1.0785,-2.4687
2377.0000,8.8346,-4.3445,-7.9124
2273.0000,-7.6765,-3.8138,5.8482
2369.0000,8.1162,-2.5069,-8.7023
643.0000,-0.0817,-2.9900,-9.3892
3532.0000,7.9949,-7.3028,-2.7057
3025.0000,0.9269,-3.4797,-8.2748
2045.0000,-5.2242,0.0917,7.1339
2352.0000,1.1362,-7.6712,-5.0604
2126.0000,7.9233,-8.4858,-3.6348
1824.0000,-6.4203,-3.0543,-8.1938
2397.0000,-1.5637,-3.7773,1.0441
2189.0000,10.8813,-5.7913,-4.8683
4141.0000,0.0150,-3.6923,-9.3636
2470.0000,-0.9113,-5.8415,-3.1420
648.0000,-5.3151,-10.5066,2.4163
830.0000,9.3279,-5.6699,-4.7045
721.0000,5.1972,-3.6831,-0.7525
2720.0000,-4.0557,-1.8482,6.6371
4698.0000,5.1749,-3.0538,0.2726
4493.0000,-1.1272,-3.4168,-6.8936
180.0000,-0.7133,-2.7550,1.3480
3317.0000,6.2541,-10.2176,-4.2763
2622.0000,-1.8556,7.2564,-0.0361
1755.0000,-0.9132,4.4188,-1.1409
4660.0000,9.3068,-7.0745,-7.0675
3829.0000,-1.5600,8.7875,-1.0518
4372.0000,5.1830,-3.0417,0.9795
1303.0000,-5.0539,-2.0831,6.4791
4926.0000,6.5596,-7.5324,-7.9034
2983.0000,-4.6137,-0.8626,5.9187
845.0000,8.1232,-5.7680,-8.2520
1504.0000,5.8901,-8.2667,-4.7532
977.0000,5.3308,-9.4088,-2.3167
4039.0000,-5.6085,-1.2632,5.8119
4581.0000,0.7345,-4.1662,-8.1032
1212.0000,-6.7089,-0.1254,-8.2707
3168.0000,-0.2505,-2.3058,-10.4156
832.0000,3.3227,-9.2983,-6.0553
4872.0000,-8.2501,-3.3781,8.6795
1816.0000,7.9172,-4.6296,-8.7539
2654.0000,-0.9969,-2.4498,1.0974
2688.0000,1.1832,5.3174,-2.5011
1951.0000,1.6967,-4.0830,-10.3385
4153.0000,4.7757,-5.8476,-5.2645
3434.0000,9.9677,-6.0132,-7.0836
224.0000,-9.5965,-4.1479,9.3398
3196.0000,6.4999,-9.1067,-5.5266
2585.0000,2.7563,-8.1763,-6.3394
3066.0000,9.3350,-5.7874,-6.1804
630.0000,0.2485,-4.2627,-11.5897
1414.0000,-3.3364,-9.6279,1.7983
1474.0000,1.8092,-6.9941,-0.9125
322.0000,-8.7973,-3.8065,8.2407
2165.0000,-4.0372,-2.0781,-8.3899
2018.0000,-1.9001,7.0404,-1.2702
3264.0000,-2.5532,-4.2265,3.1664
3523.0000,0.6617,-7.8409,-1.8752
2905.0000,6.6857,-8.0406,-4.5435
876.0000,-7.2439,-4.0705,7.2447
1392.0000,1.5099,-8.1975,-1.3664
1934.0000,6.7121,-0.4411,-0.7513
2891.0000,1.4368,-3.9850,-9.6572
3326.0000,-9.0812,-5.1085,7.7022
1655.0000,3.2294,-3.2810,-1.8532
1473.0000,-10.0376,-3.1857,6.3650
1077.0000,-2.0419,5.7855,-0.7828
2214.0000,-2.5829,-1.8933,1.0367
52.0000,3.7698,-7.5756,-6.3332
1246.0000,5.7725,-3.6541,-9.1553
1910.0000,-3.0640,6.0984,-1.0337
864.0000,4.3004,-8.4341,-5.6042
2102.0000,-5.6719,6.3063,-0.7581
193.0000,6.2988,-4.6914,-10.7898
570.0000,4.8680,-0.9058,-1.6015
1699.0000,0.5351,-7.9987,-1.8218
3955.0000,8.9568,-5.4577,-7.3910
4461.0000,-2.5470,7.9311,0.9873
4977.0000,-9.1962,-3.5127,8.6980
1169.0000,-6.0774,7.5465,-2.5441
4194.0000,-3.5901,4.8772,-1.9028
1998.0000,4.7520,-7.8660,-5.5640
4347.0000,1.6158,-6.4400,-1.9895
499.0000,6.6048,-4.7060,-7.5031
4032.0000,10.7455,-6.4555,-6.7115
3203.0000,8.4198,-4.7014,-7.0330
1070.0000,6.4501,-9.0419,-1.2656
4972.0000,5.0397,-1.6313,-1.9941
3646.0000,-3.8293,-1.1811,8.5527
1223.0000,7.1157,-2.7984,-1.9121
4222.0000,10.5833,-6.7120,-7.8607
965.0000,5.9063,-2.4938,-1.6970
1635.0000,4.1101,-0.6893,-1.6700
1580.0000,-2.8572,4.8259,-2.4967
4532.0000,-6.6384,-3.5010,8.4548
803.0000,-1.2014,-2.9434,4.3019
4286.0000,5.7239,-2.4665,-2.9501
425.0000,5.5833,-8.7118,-6.4728
1534.0000,4.0835,-9.2175,-5.2110
954.0000,0.3286,-3.8406,-10.0628
881.0000,-1.7873,-4.8154,3.1988
1843.0000,8.9608,-4.5628,-4.4871
3627.0000,9.4283,-7.2826,-4.7819
4833.0000,-0.2472,-2.8509,2.7064
4696.0000,-6.9435,3.4496,-2.7148
1893.0000,-4.5968,-9.3747,1.9243
637.0000,2.8136,-8.7826,-6.9614
2916.0000,6.7381,-3.6768,-2.0913
978.0000,-5.0033,-5.3806,8.3118
3694.0000,-1.2540,-3.8420,0.5125
1016.0000,0.9923,-3.3248,-9.5943
4831.0000,-3.9353,-10.6769,1.9523
1822.0000,9.4123,-5.5226,-6.6049
3431.0000,-6.6326,-2.2934,-8.1594
4639.0000,0.6857,-2.7848,-8.2554
4636.0000,10.6359,-4.7717,-7.6116
924.0000,-9.3712,-4.2743,10.7901
3357.0000,9.7756,-7.3498,-4.4288
519.0000,-0.4313,-3.6002,3.2532
1293.0000,-2.9499,-9.7978,1.9325
2638.0000,-4.1692,-10.1056,0.6827
1990.0000,5.8423,-1.5687,-3.1433
1761.0000,8.4841,-4.9577,-10.4459
4134.0000,-4.9498,-9.3097,0.9000
4767.0000,7.5888,-8.0331,-2.5301
3188.0000,5.8310,-6.4158,-9.4963
2892.0000,-6.0833,-8.7406,-0.0297
3261.0000,-3.3147,-8.3775,-0.3545
3822.0000,-1.2206,-9.2576,-2.4886
1184.0000,-3.6935,-2.5910,7.3697
4251.0000,-2.5979,7.4549,-2.5178
1561.0000,3.4782,-7.4965,-4.5775
3514.0000,-2.4528,4.3567,-1.9729
2623.0000,-1.4928,7.3402,-2.8595
2835.0000,1.2032,-3.2429,-9.5633
2001.0000,-4.0449,-9.2594,2.0175
4402.0000,1.2792,-9.6093,-4.9398
2432.0000,-1.4805,5.2950,0.0253
2634.0000,1.0186,-8.2538,-4.3899
1143.0000,-3.7144,5.7000,-4.2120
4548.0000,-5.0255,-2.0283,6.2199
460.0000,-1.0183,-2.8042,2.5658
1023.0000,9.6419,-6.0096,-5.8938
2392.0000,-6.3554,-3.2246,10.2730
1480.0000,-2.1454,-4.9262,0.8845
1575.0000,6.8302,-8.2940,-3.0396
1350.0000,-7.6653,-2.6882,6.1461
1591.0000,7.6279,-9.3082,-4.2847
4408.0000,0.7682,-6.7150,-1.2340
921.0000,10.2276,-5.8488,-6.4835
210.0000,-1.6991,-2.9296,0.7872
371.0000,9.7991,-5.7244,-8.6713
4716.0000,-3.2880,-9.6929,0.3597
226.0000,3.1060,-9.3605,-5.1405
3213.0000,7.1903,-4.8761,-9.3068
4745.0000,-6.1038,-1.2312,-9.9707
3458.0000,4.4841,-1.7946,-0.3948
729.0000,3.5679,-3.1345,-0.9065
1629.0000,-3.7940,-2.2531,7.1487
4180.0000,0.5306,-2.4113,-8.9704
3135.0000,3.6066,-8.3491,-4.5823
815.0000,-5.7201,-0.7909,-7.3816
1834.0000,10.8922,-8.1014,-5.0139
4680.0000,-0.9496,-3.3170,4.1161
2732.0000,9.1200,-6.2999,-4.3806
3776.0000,-4.5330,-8.6037,2.2455
4378.0000,-5.8368,0.7632,-8.9412
796.0000,-1.4293,-3.5622,4.2214
175.0000,4.0877,-0.5564,-1.9400
4417.0000,5.5178,-1.4685,-0.7321
3229.0000,-5.9054,-0.4602,-7.6526
2956.0000,7.4624,-3.6758,-8.1135
3212.0000,4.0468,-3.4059,-0.6181
4088.0000,-1.0797,6.5347,-0.3506
4726.0000,3.5898,-2.7246,-1.9664
4665.0000,-4.9837,-1.8882,6.3645
3186.0000,-0.8464,-3.6196,0.3428
2963.0000,2.6100,-5.7398,-6.3324
3794.0000,-8.3776,-2.4009,7.6190
3936.0000,-1.3465,5.7445,-1.5649
4943.0000,5.5170,-1.6859,-1.0715
592.0000,0.1575,-2.7708,-8.7973
944.0000,0.0998,-2.9066,2.8941
3149.0000,-5.6785,6.7014,-1.8291
3337.0000,0.2070,-5.5936,-2.4936
1719.0000,1.3316,-7.3510,-3.9243
1623.0000,8.2244,-5.5934,-4.8681
3112.0000,7.0215,-3.7066,-9.7312
3904.0000,2.6197,-8.1096,-5.2855
2358.0000,-5.9875,-8.1474,1.7956
953.0000,-9.9685,-2.7242,6.6701
3585.0000,0.8762,-6.8446,-1.3723
3277.0000,-5.4395,-0.5871,-9.2623
4295.0000,-8.3774,-3.3447,7.3787
3738.0000,8.0348,-6.8901,-8.4229
533.0000,-0.6902,-4.3284,2.0973
2882.0000,-5.4983,-10.1524,0.9177
4982.0000,9.4627,-6.7518,-5.5721
546.0000,3.9938,-8.9042,-4.7217
1917.0000,4.7731,-8.6779,-3.0014
3003.0000,-4.7264,-3.5888,5.4198
1851.0000,1.1002,-1.2681,-7.8167
3683.0000,-1.0432,-9.3125,-3.6381
105.0000,-6.1486,4.2251,-3.6988
4128.0000,6.5642,-4.8332,-8.0642
582.0000,-0.3527,-4.0729,1.3963
3061.0000,4.9287,1.1098,-3.4321
1637.0000,9.0660,-4.8294,-6.3992
3999.0000,0.4428,-4.4758,-9.5153
431.0000,-0.7361,-2.5483,1.8874
1245.0000,2.3954,-8.2226,-3.5445
3775.0000,0.2296,-7.9006,-3.4401
4794.0000,5.9170,-0.1511,-2.4115
4703.0000,0.6843,-7.3907,-2.3550
2595.0000,10.8872,-4.8892,-5.7293
162.0000,7.8953,-6.6005,-5.3211
4594.0000,2.3437,-9.1348,-5.2243
4888.0000,-3.7212,3.7163,-0.1356
121.0000,-4.9227,-1.8580,-8.7591
3912.0000,7.0501,-4.1054,-8.4344
3978.0000,-2.7027,-8.7191,-0.6091
2026.0000,9.2677,-6.5483,-6.2067
1362.0000,6.3535,-3.1407,-8.4310
4850.0000,-0.6260,-4.8549,1.9357
2625.0000,-5.8476,-2.7861,5.6199
906.0000,-4.1591,0.5167,-10.3290
4887.0000,6.2198,-8.7620,-4.6154
89.0000,6.1011,-0.5318,-3.8952
4041.0000,-1.2598,-7.0765,-3.0828
1494.0000,6.6196,-3.7395,-9.2296
3344.0000,7.3957,-6.0057,-8.5305
2307.0000,9.2906,-4.5775,-6.0482
634.0000,-6.3677,-2.3102,-8.3165
776.0000,1.2126,-7.3533,-1.3174
2516.0000,-0.8802,6.4402,-1.8587
2755.0000,9.0026,-6.1499,-7.3917
4350.0000,-6.7269,-2.3698,-8.7411
1814.0000,9.8902,-4.9993,-7.8311
36.0000,-1.3079,-9.5342,-1.4547
3348.0000,-9.6014,-1.9605,7.2567
725.0000,0.6618,-9.7727,-2.0771
3845.0000,5.6861,-9.0178,-4.6152
4712.0000,8.9965,-5.0549,-7.3401
1975.0000,7.8321,-7.5292,-3.4310
4235.0000,-6.4398,6.3542,-2.6850
2398.0000,9.5862,-6.2839,-6.9495
1947.0000,3.0044,-6.7143,-2.8942
3386.0000,5.0989,0.2030,-1.7632
62.0000,-1.5196,-9.8721,2.2342
3118.0000,3.5217,-9.8286,-7.2821
2007.0000,-2.4991,-11.0818,1.0569
2081.0000,-5.9495,6.2524,-2.2620
4266.0000,7.4185,-6.4574,-7.1635
3846.0000,-4.4224,-1.8545,3.7823
238.0000,-3.2603,5.4451,-1.4606
4589.0000,4.2103,-0.7542,1.0098
2029.0000,0.0684,-3.2622,-12.2276
307.0000,10.7258,-6.1236,-6.9816
2349.0000,0.0917,-7.3469,-2.5911
4799.0000,-7.2045,-3.3168,8.7098
860.0000,-9.2548,-5.1143,8.1461
2412.0000,8.7578,-4.5603,-7.2361
4102.0000,-4.7244,-9.5079,0.5139
156.0000,8.3000,-6.5434,-5.2504
2592.0000,0.7218,-10.0796,-2.9348
1860.0000,-5.9921,-8.5951,1.4904
1945.0000,8.7049,-6.3277,-8.7014
3181.0000,3.4930,-8.3081,-4.6728
2457.0000,0.4209,-2.4496,-7.0008
1453.0000,2.5556,-2.7157,-9.5844
1778.0000,0.7764,-3.3930,2.5377
3031.0000,8.3308,-5.8245,-4.5395
4450.0000,4.5871,-8.5476,-3.9175
4048.0000,-2.2787,4.6347,-3.7460
469.0000,6.1829,-9.8091,-3.2776
3715.0000,-0.6116,-2.7271,-8.8781
2503.0000,-0.1882,6.4243,0.3985
1687.0000,3.8679,-8.6074,-4.5460
2870.0000,-9.2089,-3.5385,8.8454
681.0000,-6.3356,-0.7268,-8.3912
1471.0000,5.7382,-1.7614,-0.4452
4247.0000,8.0426,-4.3464,-6.2897
3132.0000,0.7534,-7.8645,-2.0081
4678.0000,2.5467,-8.8447,-4.8555
1096.0000,-1.1811,7.5171,-2.9289
2557.0000,-0.8475,-2.8173,2.5774
3478.0000,-2.7204,6.9975,-2.9229
4528.0000,6.3522,-1.6017,-2.2891
2718.0000,-2.3978,6.2867,-1.4727
2141.0000,4.3589,-2.5102,-1.7194
3997.0000,-0.4348,-2.0028,2.6857
1187.0000,-0.6215,-3.8954,2.1172
3751.0000,-7.5094,-5.2105,9.3227
2971.0000,6.6453,-2.8430,-0.0109
4847.0000,-0.7388,-3.8362,3.2370
2924.0000,8.5676,-6.0989,-4.0867
3479.0000,-5.0173,5.4108,-2.1919
4622.0000,5.2444,-7.0035,-6.2238
4310.0000,-4.2484,-2.6736,5.5693
501.0000,-2.4432,-2.6065,7.2097
1275.0000,6.3868,-2.1634,-1.4370
2955.0000,-2.2297,7.4879,-3.3837
1510.0000,10.0131,-6.6555,-4.5936
2419.0000,0.5719,-9.8668,-2.1842
3883.0000,6.0405,-2.9321,0.3318
1365.0000,-2.6319,-11.7956,2.7389
4968.0000,7.2881,-6.4464,-6.7795
4275.0000,5.3997,-2.2138,-1.8163
1909.0000,7.9996,-4.9915,-8.6000
1874.0000,-1.2796,-2.9478,0.3989
1891.0000,10.7008,-4.7281,-8.2117
2906.0000,-7.4122,-3.8918,8.4407
1348.0000,-6.2917,-2.0104,-9.0145
34.0000,-8.0358,-4.9680,7.9634
