217.0000,-0.9627,5.2488,-4.7324,-9.0670
245.0000,-7.3106,-6.2683,3.6080,-1.9138
209.0000,0.8296,-7.8264,-8.2153,-8.1635
375.0000,-8.7301,2.8517,4.0576,-2.3446
210.0000,-1.2942,7.1067,-4.8757,-8.6838
203.0000,2.4120,-0.2818,-10.8722,-5.1344
76.0000,-2.7571,-3.4922,-1.7651,8.7643
190.0000,-9.3194,-0.8537,3.7231,-1.8532
371.0000,-5.8307,-6.0947,3.4488,-0.0363
198.0000,-7.3321,2.3696,4.4240,-2.1649
390.0000,-2.5990,8.2552,-2.5296,-8.2777
242.0000,1.5477,-8.8265,-9.7560,-8.0456
31.0000,-0.9495,7.2133,-5.4439,-7.4876
61.0000,-1.8240,6.6110,-5.6372,-9.5235
144.0000,-4.1283,-5.4457,-2.5353,5.6180
355.0000,-0.5887,7.5984,-3.3093,-8.4103
255.0000,-5.0739,-5.2909,-1.5978,8.0359
238.0000,-6.8196,-3.1604,4.6273,-2.7791
223.0000,-7.4957,-6.4068,8.3210,-7.5686
161.0000,-6.0391,-6.3211,2.6720,-2.0272
303.0000,0.6584,-8.9048,-8.2768,-5.9912
140.0000,-4.3903,-4.8542,-2.5185,7.2327
413.0000,0.9617,-7.0930,-8.2059,-9.5130
376.0000,0.0882,7.2906,-4.2976,-9.5737
324.0000,1.2008,-8.9496,-8.8871,-7.8477
199.0000,-4.1632,-6.2805,-1.6891,6.1224
428.0000,-4.3493,-5.2926,-0.2038,6.3244
95.0000,-6.5353,-6.8403,8.4449,-8.9787
104.0000,2.2224,-9.9633,-8.4318,-6.7742
314.0000,-3.3162,-5.3204,-1.8042,6.8972
344.0000,1.0403,7.9857,-4.3998,-7.3816
63.0000,-5.6656,-8.5968,7.9565,-9.8320
134.0000,-4.7525,-7.9593,6.4027,-11.1924
65.0000,-6.5280,-4.5085,-3.0139,6.7501
12.0000,-0.7586,8.2151,-3.5035,-6.6102
234.0000,-11.1710,2.2193,4.3616,-2.1535
241.0000,-3.0845,-3.4326,-2.0207,5.6663
36.0000,1.0184,-7.4842,-9.6973,-9.1580
0.0000,-6.0116,-7.5669,7.4722,-7.6506
394.0000,-10.4656,0.2235,6.9542,-2.0348
377.0000,-6.1565,-5.4329,4.9339,-2.6621
259.0000,-7.8819,-5.6992,4.4143,-3.1058
19.0000,-5.9079,-4.8668,-3.3359,8.4027
105.0000,-0.1118,-7.7830,-7.8282,-8.1220
98.0000,-6.3637,-4.8290,3.1878,-3.1230
297.0000,-8.6483,1.0105,5.2256,-1.0441
237.0000,1.9131,-0.6947,-7.8310,-6.3215
185.0000,0.3378,-8.5744,-10.2591,-9.3344
139.0000,-5.7296,-4.2932,-2.3422,6.6262
229.0000,0.2037,-9.0108,-7.1907,-8.8399
162.0000,0.0282,-8.9597,-9.1764,-9.4925
424.0000,3.1573,-1.1596,-9.2141,-6.3165
418.0000,-8.2945,-5.9493,5.0487,-1.1686
86.0000,-7.5730,2.9413,4.6490,-1.7633
49.0000,-0.4908,6.6692,-5.7947,-8.6162
27.0000,-7.1752,-5.8077,3.1898,-3.1923
132.0000,-1.1328,6.9623,-4.1072,-9.6053
154.0000,-2.7165,9.6020,-4.6424,-7.4240
93.0000,-3.4178,-4.1779,-2.7903,8.3213
381.0000,1.9080,-9.8063,-7.8196,-8.4475
59.0000,-3.7861,-5.2741,-1.5205,8.9839
311.0000,-3.9110,-5.6476,-2.7409,6.3514
125.0000,0.7428,-8.0749,-7.8191,-9.1905
342.0000,-6.9432,-3.9322,4.0966,-2.3440
158.0000,4.2787,-1.1799,-9.4988,-5.6103
10.0000,-4.8696,-3.3273,-1.1642,5.8060
254.0000,1.4965,-9.4754,-6.7052,-8.1920
411.0000,3.5316,-1.2863,-9.1807,-5.3093
231.0000,4.2844,-1.7032,-7.5659,-7.0994
412.0000,-3.5814,-6.7277,-1.6998,6.1736
83.0000,4.1338,-1.5719,-10.7044,-5.4381
181.0000,-9.9834,1.9772,3.8143,-2.7510
247.0000,3.2205,-0.5562,-7.7015,-6.6093
236.0000,-2.9249,6.3869,-4.2261,-7.2559
264.0000,4.3578,-2.6195,-9.5895,-6.1837
96.0000,4.1423,-1.6742,-10.5390,-4.4191
335.0000,0.8736,5.1023,-2.4222,-9.1077
68.0000,-5.8814,-7.1522,9.7018,-7.2724
250.0000,-11.1749,3.5060,3.9739,-0.7925
246.0000,0.7086,-8.7148,-7.2517,-9.5008
221.0000,0.9830,-8.7048,-7.7233,-9.9165
415.0000,-5.4168,-2.2051,-2.0302,6.6726
316.0000,1.5319,-7.5199,-7.4755,-8.2627
82.0000,-9.7251,1.8794,5.6741,0.4648
184.0000,-0.9113,6.7472,-4.5086,-10.4314
188.0000,-1.7846,8.2070,-5.2698,-10.0006
47.0000,-4.0428,-4.0377,-3.7158,6.7545
187.0000,5.1601,-1.7877,-8.8791,-6.6251
383.0000,-2.5459,-5.4270,-0.9343,8.6198
304.0000,-6.5211,-4.6941,7.5789,-8.8603
128.0000,-7.0470,-8.5582,9.6542,-9.9452
215.0000,-1.1891,-9.3605,-9.6284,-8.8770
360.0000,0.1015,-7.9199,-8.1628,-9.5133
9.0000,-5.8997,-4.2202,4.0519,-2.5383
313.0000,-10.5199,0.6821,3.1213,-0.9219
77.0000,-2.2388,-4.5713,-1.9560,8.0173
191.0000,-5.4543,-6.8086,7.1697,-8.8320
429.0000,0.9097,-8.7248,-8.2257,-9.0433
44.0000,-5.4201,-8.4040,8.4590,-9.4842
388.0000,-5.3060,-7.1649,9.6291,-9.7970
328.0000,-5.0400,-6.2666,2.5454,-4.1415
92.0000,-4.1459,-7.0349,-3.0825,8.7840
240.0000,-0.1816,-8.4140,-8.9552,-6.3441
230.0000,-9.1105,1.8023,2.2522,0.4828
35.0000,-7.1828,-4.1417,3.3591,-1.9386
319.0000,-1.0436,7.1129,-4.1970,-7.1425
33.0000,-6.3133,-4.7530,3.2120,-1.8290
116.0000,4.2885,-3.1114,-7.6306,-5.1423
79.0000,-10.8790,2.4456,4.1086,-0.4932
365.0000,-11.3929,0.0751,3.4054,-1.8931
306.0000,-3.8729,-6.9958,8.4220,-7.1928
97.0000,-10.5870,0.8551,5.4887,-2.5868
22.0000,3.6477,-0.8494,-8.9673,-6.3848
332.0000,-1.9550,7.0025,-4.3757,-7.9085
326.0000,4.1743,-3.3350,-10.8295,-6.5794
270.0000,0.1830,6.4450,-5.6433,-6.4908
425.0000,-6.4562,-8.7067,7.8660,-9.5613
248.0000,0.8305,-7.1424,-7.6508,-7.9197
309.0000,0.8133,-6.8957,-6.6565,-9.8460
167.0000,-4.3533,-6.7712,-2.0228,6.3782
329.0000,-1.1136,6.8728,-3.5880,-8.9011
122.0000,-0.6652,8.1371,-3.0102,-7.2950
325.0000,-11.2580,1.5442,6.2383,-2.2251
290.0000,-5.3885,-6.6954,5.0614,-2.8010
66.0000,-0.9441,7.0235,-5.1086,-7.6222
358.0000,-4.9206,-4.0844,-2.1409,6.3219
239.0000,-6.3860,-4.7848,5.0371,-1.2897
361.0000,2.2843,-1.8428,-10.1787,-5.8610
399.0000,3.9496,-1.1259,-9.8628,-6.8456
384.0000,-4.0859,-5.0846,-0.8953,7.2282
293.0000,-4.4989,-5.8422,-1.7854,8.2637
320.0000,3.2090,-2.5949,-10.0502,-8.1532
5.0000,-0.3605,-10.1586,-8.6647,-9.5896
216.0000,-9.0971,2.1541,3.6388,-3.0832
29.0000,-0.3914,9.0565,-3.7911,-7.6537
426.0000,-1.7661,5.2480,-3.9728,-9.0305
14.0000,-0.3718,9.1070,-1.9139,-7.8968
405.0000,2.9602,0.2400,-9.4546,-6.0608
168.0000,-6.2364,-3.0715,4.7275,-2.7836
315.0000,-0.6143,-9.5172,-7.7126,-7.6386
196.0000,-10.1140,1.8451,4.8691,-2.3669
267.0000,-0.0810,-9.2044,-7.1987,-8.2638
60.0000,3.6457,-2.4465,-9.8243,-6.2566
292.0000,-0.9367,-8.4787,-7.2474,-8.3735
2.0000,2.7959,-1.6565,-9.5948,-5.3540
183.0000,-4.1033,-5.5974,0.5897,7.8800
178.0000,3.8530,0.2344,-11.2528,-5.7525
126.0000,-6.8178,-6.1622,1.2956,-2.7832
52.0000,-0.1017,-9.8577,-8.7129,-7.5082
4.0000,-5.0066,-2.8223,-2.2751,6.0589
317.0000,-0.6658,-7.1183,-8.0778,-5.9789
135.0000,-5.8016,-6.7313,4.4667,-2.6748
262.0000,-4.7078,-4.9956,-3.1154,7.0222
166.0000,2.0371,-2.0685,-9.5123,-5.5216
151.0000,0.8694,7.0922,-4.4723,-9.1809
38.0000,2.3470,-2.1565,-8.0379,-5.3855
111.0000,-9.6677,2.4474,4.9104,-1.0733
261.0000,-0.4176,-8.7974,-9.4973,-9.3217
271.0000,-0.7136,9.3574,-4.4619,-8.9393
268.0000,-1.3720,9.4675,-4.0167,-9.1821
284.0000,-10.1664,1.2925,4.1415,0.4327
3.0000,-11.0619,0.1120,3.9198,-3.1156
321.0000,2.0113,-9.4087,-8.6951,-7.0950
393.0000,2.4631,-1.4145,-8.3675,-5.2010
88.0000,4.8861,-1.8800,-10.2707,-5.7259
109.0000,2.2949,-0.8424,-9.6676,-6.0961
276.0000,-8.5972,0.0984,3.8290,-0.3053
285.0000,-6.0570,-8.4422,8.6172,-8.0489
351.0000,-5.2478,-5.0840,3.9590,-2.3795
251.0000,-0.2539,-9.6604,-8.8382,-8.3113
249.0000,-11.7862,2.1444,3.6080,-2.3646
220.0000,-5.2128,-7.5374,8.7881,-9.3569
193.0000,-9.5815,1.2328,4.8239,-0.4798
398.0000,-8.1451,0.2976,5.5734,-3.4938
57.0000,-6.5670,-6.1802,8.0869,-8.5009
11.0000,-4.9027,-7.1326,7.6241,-10.3811
73.0000,-9.3057,2.8603,4.6654,-2.5623
200.0000,-2.3363,-6.1181,-2.6141,6.6553
274.0000,-6.4049,-4.1662,3.5222,-2.0412
87.0000,-6.1894,-6.0111,4.3162,-0.7306
120.0000,-5.5276,-4.1096,-1.6451,5.7153
366.0000,-6.9357,-4.8487,4.0053,-2.8770
368.0000,-1.8436,9.4263,-4.9251,-5.6543
305.0000,-5.8331,-6.6630,-2.3341,6.9402
149.0000,-8.7168,0.8586,5.0297,-3.4132
131.0000,0.3025,8.0263,-6.1761,-8.5069
273.0000,3.3853,-1.7434,-9.7123,-5.4012
130.0000,-6.4796,-4.3424,1.9041,-2.4037
84.0000,-6.5033,-7.0692,6.1760,-7.0656
337.0000,-0.8586,7.1976,-6.2818,-8.9499
374.0000,-6.0790,-6.4989,7.4812,-9.2170
404.0000,-6.9203,-3.6887,3.5449,-1.4532
382.0000,-5.5640,-2.7873,-0.9340,7.5859
171.0000,0.3945,9.5820,-4.4093,-7.7859
334.0000,-7.0894,-3.7350,3.5130,-1.0958
363.0000,1.7668,0.3576,-9.0744,-7.8426
138.0000,3.6099,-1.0173,-10.6436,-7.7914
13.0000,3.0332,-9.0099,-10.1223,-8.6900
146.0000,5.1430,-1.1182,-7.7682,-4.7604
103.0000,-6.2501,-5.5883,7.8683,-9.0142
133.0000,-9.9546,3.1851,4.5922,-0.8240
401.0000,0.6967,-6.5957,-6.3300,-9.4925
367.0000,-0.8621,7.2562,-4.9324,-9.3002
353.0000,-5.0162,-6.9111,-2.6549,8.5221
211.0000,0.1903,-7.8349,-8.6626,-7.8916
416.0000,-1.1584,4.9597,-3.8666,-7.1483
85.0000,-7.0536,-6.5038,7.5446,-8.0368
357.0000,-9.4820,1.4812,3.0537,-2.6028
323.0000,-8.0669,0.0080,4.8637,-2.8849
24.0000,-5.1082,-4.4899,-0.2196,6.7669
286.0000,-1.4560,-9.3753,-8.2637,-9.2548
23.0000,-0.1259,-9.3390,-9.7272,-9.7213
89.0000,2.1324,0.2259,-8.7980,-5.7535
141.0000,1.3638,-2.6424,-7.8464,-6.9058
214.0000,-3.7860,-7.6313,9.5577,-9.7203
40.0000,-0.3770,-9.5373,-9.5356,-8.4232
108.0000,-9.1107,2.6323,3.5861,-1.8804
423.0000,-9.9932,3.3067,5.4679,-2.4232
118.0000,-4.7666,-7.2491,9.2973,-9.3972
283.0000,-0.5379,-7.1339,-8.9172,-8.0876
233.0000,-3.9797,-4.8469,-1.4872,8.1456
189.0000,0.4815,7.2875,-2.5435,-6.2020
99.0000,4.0046,-1.2285,-10.1226,-6.1859
327.0000,-5.0082,-7.0399,8.8045,-9.6257
212.0000,1.5909,-8.8828,-8.1917,-7.9194
46.0000,-10.3020,1.9531,4.0100,-1.4468
21.0000,-5.6813,-6.8423,9.2084,-8.5772
195.0000,-3.1214,-6.0949,-1.7775,6.9105
252.0000,-7.3400,-9.3057,6.4831,-9.1969
201.0000,0.3093,-9.4443,-8.4870,-8.6964
409.0000,1.0295,-8.2901,-7.6792,-8.1151
350.0000,2.8396,-0.2491,-9.7193,-5.6767
74.0000,-4.3767,-3.9228,-1.3447,5.2023
94.0000,-6.5640,-5.4055,5.4471,-1.8972
41.0000,-4.2789,-3.2927,-2.4509,4.7371
110.0000,1.9317,-10.3202,-9.2487,-9.4819
37.0000,-5.7983,-8.8641,9.2486,-7.9705
207.0000,-0.5501,7.2291,-4.0667,-8.0233
340.0000,-4.8896,-5.8648,-1.0711,6.3094
81.0000,2.4293,-9.3067,-8.4321,-8.6134
260.0000,-5.7174,-6.8291,9.6616,-7.9393
78.0000,-6.3625,-6.8937,7.3543,-7.9578
165.0000,0.1796,7.8630,-6.0195,-9.4218
347.0000,-5.7669,-6.1446,1.2454,-3.0486
143.0000,-7.8119,-9.6011,6.5617,-8.5636
123.0000,0.5393,-7.6743,-9.7083,-8.8830
192.0000,2.5314,-0.1466,-8.5765,-4.7912
25.0000,-10.0158,0.1606,3.0178,-2.9472
222.0000,0.2715,-6.5449,-9.6081,-9.4339
396.0000,-2.7627,7.5114,-4.6289,-8.9467
67.0000,-10.6260,1.5209,3.9096,-1.5015
348.0000,-3.5544,-6.8032,7.1488,-10.3242
174.0000,-3.0022,-3.9186,-1.9097,8.3932
80.0000,-5.6064,-7.0044,7.9498,-9.1443
48.0000,-4.9641,-6.1621,5.3441,-1.0372
58.0000,-0.3036,6.2586,-3.6656,-7.7388
107.0000,-4.7349,-4.9836,-2.1738,6.7710
318.0000,-6.2167,-7.7997,7.5746,-8.3421
275.0000,-6.0981,-5.5388,3.3971,-3.7591
90.0000,2.2339,-1.9995,-7.7956,-4.7500
354.0000,-1.4779,5.6426,-2.7864,-8.7552
421.0000,-7.4745,-7.8580,8.6340,-10.5972
257.0000,-1.7139,7.4220,-4.4110,-8.5835
197.0000,-5.4915,-5.5352,2.9765,-2.6053
400.0000,-4.5267,-4.5216,-1.1214,7.2282
147.0000,-4.7218,-3.3647,-1.2756,5.7457
113.0000,-6.3179,-4.5486,3.7800,-1.4871
204.0000,-5.0063,-6.3628,4.3204,-4.1319
157.0000,-11.8513,1.1790,2.0939,-1.8598
417.0000,3.7637,-1.8634,-8.4925,-6.7130
16.0000,-9.1172,1.6349,3.0458,-0.0037
137.0000,-5.5798,-5.0828,-1.1388,5.7840
112.0000,-5.8101,-4.7837,4.8586,-1.3920
20.0000,-9.3426,1.3635,5.9971,-0.9188
341.0000,-3.2788,-4.9961,-2.5850,7.2719
172.0000,-4.4456,-4.5922,-3.1896,7.1840
55.0000,-2.9964,-4.8644,-2.6487,6.9282
205.0000,-6.1768,-7.7130,6.7223,-8.6557
39.0000,-0.3262,6.8344,-3.9791,-8.2314
69.0000,-10.8387,1.9410,3.5354,-1.6978
177.0000,-6.4932,-4.2241,3.3919,-1.8728
26.0000,-11.8738,2.6650,4.5516,-3.0642
385.0000,3.4361,-2.0351,-10.3102,-6.7899
378.0000,2.1408,-10.9197,-8.0534,-9.1885
356.0000,-6.5138,-5.8325,4.4467,-0.4260
32.0000,-8.2969,3.0205,4.4938,-1.3519
296.0000,-6.9794,-5.5526,6.8875,-10.2414
410.0000,-5.0582,-7.3513,6.9139,-7.0528
422.0000,-6.5141,-5.3920,6.8487,-7.9972
169.0000,-8.0675,-6.4632,4.2112,-1.2661
54.0000,-8.8797,1.7577,4.0646,-1.4129
278.0000,4.4964,-1.3145,-7.8655,-5.3236
372.0000,-4.9473,-7.0305,8.6318,-9.6181
62.0000,4.1358,-2.8904,-11.4465,-5.7877
115.0000,-6.5327,-5.7982,9.0819,-9.1679
282.0000,-7.5686,-4.3436,2.2907,-0.9801
389.0000,-7.0255,-4.0996,4.1216,-3.3515
387.0000,2.8850,-1.8647,-9.1301,-6.0621
346.0000,-6.1540,-4.1687,3.1611,-3.3325
53.0000,-6.9043,-7.2210,9.4754,-7.8604
265.0000,-4.8114,-8.1544,8.8061,-8.6182
407.0000,4.4817,-1.1895,-9.2894,-8.0199
136.0000,-6.0654,-6.0211,6.2835,-10.3455
51.0000,-9.2130,2.8330,2.8909,-2.9007
34.0000,-3.9371,-3.5528,-3.0935,7.1471
299.0000,-4.1695,-4.6904,-0.7598,5.1221
269.0000,-4.6094,-8.2947,5.9050,-9.3926
301.0000,-5.1226,-6.8241,8.2840,-9.0588
280.0000,-1.0019,6.4429,-4.7385,-8.2194
419.0000,-8.8441,0.8855,4.0159,-2.9497
71.0000,-7.2272,-5.2023,4.3900,-2.1724
121.0000,-7.1573,-4.2440,3.2858,-2.1178
72.0000,0.2475,-9.6784,-7.8824,-8.4032
402.0000,-9.0506,1.7710,3.9616,-2.9507
427.0000,-5.0407,-8.2762,8.6948,-7.1968
152.0000,-5.3730,-7.8112,8.1760,-10.4534
349.0000,-5.0708,-9.3228,8.8516,-7.5680
414.0000,-6.8464,-7.8561,9.1335,-8.6131
258.0000,4.0598,-1.7593,-8.0437,-6.6631
170.0000,0.2410,-7.7981,-9.9470,-8.9335
163.0000,0.2364,8.3746,-4.7620,-8.2206
129.0000,-4.3149,-4.2501,-2.3562,7.6117
173.0000,-10.5004,1.8149,4.2834,-2.6337
298.0000,0.6156,7.0658,-3.0801,-9.1182
228.0000,3.6853,-0.7598,-8.6796,-4.5273
164.0000,1.0671,-8.8569,-9.3879,-9.0487
330.0000,-0.8031,7.1691,-4.2447,-6.6487
224.0000,-0.4454,-7.4039,-8.0233,-8.1050
175.0000,-6.6333,-5.9782,4.9371,-3.1945
253.0000,-0.0570,6.2886,-3.1944,-7.3529
364.0000,-6.9235,-5.5710,8.6243,-9.1500
333.0000,3.1207,-0.6480,-11.1962,-5.4326
45.0000,3.7380,0.0583,-9.9902,-6.1062
312.0000,-4.8315,-3.0980,-2.0053,6.3413
226.0000,-6.5825,-2.8005,3.5954,-0.8115
244.0000,-1.6592,6.8392,-5.7156,-7.5399
279.0000,-0.5747,6.4297,-7.2781,-6.0222
176.0000,-1.1558,7.2081,-4.2768,-8.8364
288.0000,-8.5477,1.5385,4.8237,-2.0209
386.0000,-3.7990,-4.9064,-2.0563,7.0034
373.0000,0.6533,5.8104,-3.2560,-7.3200
379.0000,-7.1462,-3.8649,1.7644,-2.1138
64.0000,2.0467,-2.4321,-10.6441,-6.8824
263.0000,-6.9742,-7.4841,8.1008,-7.7003
277.0000,2.6862,-2.2229,-8.9803,-4.8473
106.0000,2.4400,-1.3007,-9.1383,-7.0948
43.0000,3.7143,-2.6279,-7.0420,-7.3050
272.0000,-1.6203,-7.3482,-8.2925,-9.7318
380.0000,5.4152,-1.3286,-8.2284,-6.0091
289.0000,-0.6847,7.8183,-5.4052,-6.3764
180.0000,-0.0539,-6.6228,-7.7193,-9.7207
18.0000,0.6720,9.0221,-3.6237,-6.9669
370.0000,-1.7504,4.2180,-7.4336,-7.3221
266.0000,-1.0003,7.0371,-4.7239,-10.0588
17.0000,4.8590,-1.2243,-6.9015,-5.3938
256.0000,-10.6275,2.9287,6.0123,-2.4481
153.0000,2.3784,-9.1462,-7.7292,-8.4306
182.0000,-5.8578,-8.9257,10.4113,-9.1981
186.0000,-6.1212,-5.2453,8.0179,-9.3246
91.0000,-6.3841,-4.0224,1.7523,-2.4700
28.0000,3.0931,-2.9064,-8.8242,-5.0939
179.0000,3.4399,-2.0270,-10.7516,-7.1685
102.0000,-0.9678,-8.7092,-10.1768,-7.6882
7.0000,-9.0380,1.7359,3.3032,-1.8565
100.0000,-0.1782,6.3372,-4.9441,-7.9751
322.0000,-9.6257,3.8739,3.8586,-1.8079
345.0000,-5.8046,-4.7995,2.4241,-4.1098
194.0000,-6.9134,-4.6386,3.7236,-2.1736
75.0000,-9.1191,1.8190,5.5314,-2.6952
300.0000,-7.0656,-6.2983,9.2760,-9.5773
218.0000,4.4586,-1.9527,-8.6992,-7.2868
420.0000,3.3659,-2.1280,-10.0017,-8.4332
148.0000,-6.6855,-4.6134,3.4677,-3.9544
160.0000,-4.9046,-5.2643,-1.1269,7.1768
208.0000,-5.1774,-7.6476,6.0719,-8.1590
343.0000,-6.8212,-6.6349,3.4197,-2.7983
307.0000,-6.7121,-7.1040,3.4769,-1.7237
142.0000,-9.9172,1.8207,2.7014,-1.3463
294.0000,-1.1228,-6.8621,-9.2102,-8.6672
281.0000,3.6782,-0.6446,-9.4337,-6.3305
6.0000,-0.6206,6.9066,-3.9340,-8.0875
50.0000,-8.6650,2.5576,3.6843,-1.5468
15.0000,-7.1170,-9.6821,9.1700,-10.1565
202.0000,-9.5396,0.6051,3.7507,-3.0534
302.0000,-4.4363,-7.8846,8.5541,-8.0582
336.0000,-5.2484,-7.7805,11.0684,-9.5376
225.0000,1.5345,-8.6818,-9.3108,-7.1737
1.0000,-7.3783,-5.4063,5.4081,-3.5055
114.0000,-4.6507,-3.7861,-0.8128,7.9884
42.0000,0.4991,-8.1806,-8.3127,-6.4281
352.0000,4.9389,-1.8546,-9.2313,-5.6859
127.0000,-5.2536,-4.1932,5.4360,-1.5680
243.0000,3.0048,-1.6145,-8.4953,-5.6853
8.0000,-4.0486,-5.1379,4.7004,-2.9395
